Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Países Bajos,NLD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,41.05096436,43.14246781,43.40639577,43.36368051,45.4143864,50.38162052,47.48939934,48.55625027,45.94453501,43.86507421,47.86123965,50.42060482,54.89343364,54.90404596,54.59202789,58.39841127,59.90465259,50.78586108,49.45076522,51.73728208,55.032019,54.41474545,55.10901411,53.37606974,52.61208245,54.73565075,57.22097303,57.38846572,60.35995513,59.34034162,59.90502051,66.0332694,63.2984077,60.14842249,59.28414032,62.67424417,65.63208522,68.18111834,68.77545747,69.79363348,62.23701352,69.80367248,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.68346368,83.32681269
Noruega,NOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,36.47656506,34.77263671,34.95129501,37.40764116,39.8572939,36.10204307,35.9705077,34.2855074,35.98291019,39.2530485,42.75431304,42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18262596,39.94237071,40.55723974,36.90810865,38.60466513,45.73235418,44.96230277,40.37312639,39.63016952,41.09090195,43.40254484,44.64456122,43.29847207,45.91671174,39.2356786,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,38.44165444,36.94995718
Nepal,NPL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,7.765084037,5.644810953,6.874512753,6.84511343,7.013149743,4.90419708,5.403893247,5.661104999,6.610492262,5.449719138,8.901092981,10.77383012,11.78819387,10.57165982,11.78482957,11.54126254,12.9014543,11.59158414,10.23104295,10.6524501,11.52921436,11.66229991,11.81327508,11.44716927,11.06760466,10.52730912,11.49075129,15.95972613,18.43296411,18.99393793,24.97315898,22.81757514,26.32783507,22.82205122,22.84847209,23.28400371,22.56077372,17.73712952,15.69986449,16.68269526,14.58368679,13.44659096,12.85566488,12.77582026,12.41935419,9.582536172,8.904030421,10.07389298,10.68903388,11.50507746,11.62193974,9.468399397,8.988334927,8.907177086,8.668299439
Nauru,NRU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.47619048,83.33333333,51.85185185,61.19402985,71.27659574,89.58333333,79.8245614,52.7325024,52.36363636,35.78802478,26.25,19.96370236
Nueva Zelandia,NZL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,21.66070244,22.49452954,24.45376016,24.00825997,20.6231454,23.1032666,26.68289888,26.14587995,26.64410603,28.62872053,28.805115,27.92553191,27.73524625,28.40844575,31.8104583,29.30423428,26.63710248,26.12221745,26.19302223,26.35018595,26.76185847,29.16134637,31.19167677,30.60242388,30.7781457,29.39336631,28.34887884,28.32037399,29.61732163,30.95055154,35.74545849,35.43103984,32.8470717,29.8397254,29.54341061,28.28516543,29.5900344,29.24507097,32.0404784,28.73760822,30.2526501,30.35555222,28.8526248,28.82274331,28.01881106,27.91531098,26.54074885,27.48318944,27.98112473,
Miembros OCDE,OED,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,13.3553425,13.37668828,13.41397005,14.45726375,16.52951366,15.77434086,16.32036687,16.47573864,16.27880829,16.96339342,17.92279608,18.3942517,17.96964838,17.83152443,18.8155354,18.65308351,17.17613414,17.06257,17.44582597,17.93383545,17.98094169,17.97960745,17.9475108,17.96589205,18.8834033,20.0734875,20.43804316,21.60256126,21.75378931,21.58557038,23.40818734,22.94703296,22.30896275,22.01031783,23.1449974,23.95307681,25.32432889,26.08471436,26.94250382,23.79636569,26.05460621,27.82472654,28.26950754,28.33830639,28.54700647,28.28122082,27.74659034,28.73663044,29.29668306,30.55966871
Omán,OMN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,33.7628866,70.13977128,74.6,73.68913858,65.7873701,59.375,67.82762692,73.7203518,67.55039596,62.33178785,58.3016415,58.32012062,61.06241954,62.65911137,64.68711105,58.54602366,53.65159508,50.28061308,49.82783211,39.24652253,48.87793996,40.00620251,,47.23007412,43.06549257,44.71689049,43.05104505,43.00122803,44.03534887,49.81019015,50.03694885,42.22289909,49.05836601,60.33995783,59.42822052,58.48593049,56.97957521,57.02761193,63.16428905,61.53163689,62.68214082,64.9527574,60.49726913,67.4845202,72.8111241,71.65655804,75.59531865,70.26734163,57.13618806,47.41514984,52.35814319,58.05499637,60.50675249
Otros Estados pequeos,OSS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25146824,55.20332311,55.63705377,57.27989796,56.00843877,61.69069567,64.78614107,62.98942936,59.79067725,59.1941504,60.75831328,62.80742047,62.39731119,61.14620976,62.76915251,55.36159106,61.89823816,70.30052179,72.08070612,71.0511009,67.88408582,61.81217625,56.4810746,58.86578555,60.47921773,55.87960159
Pakistán,PAK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,7.174862776,6.215265385,6.699147381,8.176129149,7.722101186,7.05507349,6.90692613,6.920609914,7.533423856,6.92157005,7.616594417,7.721840484,7.175388217,14.75878623,13.57517423,11.68703849,10.64787825,9.343029623,9.430399129,11.04532745,12.59079593,12.83519533,10.19036954,12.18347526,11.39465748,10.56618879,12.29622259,13.80941484,13.85882802,14.07193291,14.78871841,16.93239271,17.27072731,16.20209462,16.15838057,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,12.11954679,13.33629528,13.77600345,15.16738101,14.244732,14.31034575,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,9.145726939,8.257320296,8.971966445,10.11901778
Panamá,PAN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,45.78823939,47.1864424,53.18082889,52.6594303,52.47479989,54.43834633,55.78788652,56.35280349,57.29531805,57.4091892,55.78755956,54.32441474,53.45085134,53.57477458,67.58834544,68.99266502,62.84887868,65.30869819,59.02509204,58.94933141,65.03131151,62.28918137,56.80968207,47.13750106,44.50712782,45.44220484,47.10904541,47.36369839,49.80916122,52.25871052,57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,71.45837148,78.08938262,69.81378103,70.04208517,78.23053549,75.19125791,65.16162281,55.35751129,47.68513469,41.97282917,41.78016362,42.54347579,39.69248871
Perú,PER,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.21071177,20.80801282,19.96630026,18.44707556,18.51272016,15.67065689,15.56312651,15.42376403,18.10875683,17.46510665,17.41794986,13.83975406,13.74988762,13.3257086,14.11430649,10.56262159,11.72908338,15.47478059,20.18288886,27.00502325,25.52052211,18.56180303,18.81847673,21.73521805,21.81650551,26.14505545,16.44261149,12.66542141,15.09949042,11.32963641,15.69719146,12.20238667,12.51350577,12.4506751,12.77148277,12.59988525,13.31651992,14.47726026,13.70290185,15.39688801,16.76837372,16.60137952,17.27480785,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.37665822,24.18513724
Filipinas,PHL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,11.94735026,12.59242831,16.94768478,18.61723706,18.18491695,19.38364947,20.44778519,19.96481641,16.90296631,14.72687678,21.5764694,20.45416387,19.68046342,24.76696564,25.02111283,21.01806392,19.326945,21.0586383,20.66738815,21.56086742,23.57260953,23.83379025,20.33438742,21.33972044,24.02413052,24.01557661,26.32820211,26.64214868,28.39278162,28.11201974,27.51622902,29.59725515,29.12976792,31.35961239,33.82569412,36.35728306,40.50665724,48.956482,44.7642271,45.48930694,43.34421922,41.15550151,40.00567994,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.33998584
Palau,PLW,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3788684,44.41707524,45.75337547,40.69485435,41.22426692,45.489427,48.37495303,45.89847343,49.96774205,45.38430874,49.1353474,55.4573836,60.00695178,59.65651355,61.23918992,58.29034712,52.56435104,49.84506579,47.61483352,
Papua Nueva Guinea,PNG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,16.10247027,16.20926244,17.41071429,18.3052091,18.02798568,16.7860212,17.36814975,18.85964477,18.91508286,18.47674905,21.36995624,31.20904945,44.87811304,46.88448596,39.97878993,41.77373117,44.97497112,41.93643276,45.47960643,43.18248346,38.24054247,36.83398125,36.19603267,39.44281556,42.1145975,43.57967189,43.16645213,43.25100155,40.6474702,40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,,,,,,,,,,,,,,,
Polonia,POL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.94122761,22.06915075,23.3333716,25.94864463,24.0918862,27.18832625,27.18732567,28.7131224,33.35044951,34.23546042,34.61157158,37.82095339,38.51628789,37.81486981,37.14225324,39.87921296,42.39422304,44.2514731,46.00260882,47.21968346,49.09122809,51.92485915,54.1610234,55.24146204,55.53524923
previa al dividendo demográfico,PRE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,20.5142193,22.16595154,20.64970006,24.4207908,32.45479951,26.60193756,28.13876533,30.54442883,27.83212047,31.49203302,34.07390034,19.17620031,17.04499692,16.45797153,17.76852652,17.35529069,13.6574934,17.22867865,15.49986267,21.69381276,16.97482012,16.24173655,16.17136227,15.25173959,15.43478186,19.2461235,18.08682964,31.67502847,30.62163913,31.37379616,41.77450497,36.27275944,34.42912859,36.32960688,32.49239583,33.88492819,35.6079837,33.2099912,36.30968608,29.29663094,32.83003135,35.73022951,34.13580492,28.01583649,27.89735415,21.85022001,20.20056061,23.15679345,26.60975111,24.88459173
Puerto Rico,PRI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,31.81979174,31.19499439,35.21221296,43.44550281,38.28110706,37.31017104,45.20174757,42.70398567,47.32,48.58168065,50.7204322,52.97956359,49.3222046,47.72838759,51.96705636,52.57504782,50.22975302,52.87995816,58.07600528,63.08146352,66.04199686,60.78815654,53.60071389,54.8053785,55.83303677,50.60427317,49.69552082,55.97137173,60.34093463,62.34129312,67.76749643,65.86148401,73.73675953,68.57397147,67.3819014,68.88329753,67.03309926,68.2978194,63.08680965,62.67166626,64.05272656,57.45248354,60.86666667,60.81869633,67.1987645,68.76027323,68.7230474,59.98599721,
"Corea, República Popular Democrática de",PRK,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,19.11025947,19.65028375,21.33776383,20.94040018,21.05078375,15.98288485,13.65929259,14.43469699,15.76151042,21.19668693,21.45525933,20.33065214,20.68364779,24.5513957,29.17955371,29.24231284,25.99488583,27.33856453,27.6366708,29.4651906,29.16917753,26.54755888,24.45867065,23.60014829,25.13356593,26.76973187,26.54846488,27.15414475,27.33162723,26.48197472,28.20462059,27.43732611,27.07336223,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,43.44571903,43.50548031
Paraguay,PRY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,12.62981869,11.56040685,12.25608334,14.95741788,13.24656741,12.21869614,12.35434809,13.57767537,14.91704596,13.37537021,13.76691194,14.96368695,15.50854973,13.20895405,14.66022638,19.45397023,18.42023674,16.05824665,13.84561583,11.1624422,12.13787583,9.25558053,18.37372013,27.08175162,34.28630276,36.37415457,48.3846821,51.88011015,52.22353052,50.84206857,49.8340112,59.92030752,60.82035735,61.77502737,52.74050158,48.46975287,54.6398352,42.79294001,43.33092603,40.64258896,47.47507654,47.1446576,45.68782467,47.59359211,46.29308518,43.37492916,39.85603337,36.23649774,40.42594344,39.20941817,36.87651691,37.17274366,34.81420928,33.00061877,35.38270187,36.37920569,35.92359163,34.67342737
Ribera Occidental y Gaza,PSE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54296064,17.12257829,16.01360863,17.29613277,18.05398496,17.59692826,20.51650593,15.38327047,13.43720119,12.98135081,12.96517564,14.11124334,13.76699138,18.33485221,15.93620048,14.0161025,14.12281155,16.08603535,15.32633269,15.61984388,15.82306983,16.06238012,14.3267945,15.72420635,15.96156445,15.54925053
Estados pequeos de las Islas del Pacfico,PSS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,44.36037761,39.27717175,39.83647854,39.38172128,44.18334913,43.21886253,40.09414604,42.78908742,49.57656726,54.06357013,54.20778605,50.11690353,47.03807722,47.61100284,48.82947602,45.16753505,49.56646024,49.80740734,48.30539291,47.18024021,48.71472837,45.27428197,45.74890881,45.16864782,42.12470498,42.31499798,39.56638312,39.31181935,45.76503685,41.41582462,45.46128066,48.19940573,50.44446941,48.02420752,45.43893707,41.70673351,40.98651105,40.11281095,41.49807887,
posterior al dividendo demográfico,PST,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,14.58311068,14.55450277,14.47700739,15.57956935,17.91589314,17.06577357,17.65129675,17.80865485,17.58430577,18.44421457,19.53942169,20.03874948,19.39160788,19.07758311,20.03663732,19.83578902,18.27221874,18.19501498,18.64975563,19.18404673,19.28474656,19.24957506,19.20018742,19.28082804,20.10550858,21.18016218,21.47299709,22.58485822,22.70911032,22.62605472,24.60380562,23.98017136,23.3936,23.2372837,24.50786703,25.42811733,26.81885716,27.53659355,28.55336523,24.9676564,27.43494682,29.29872316,29.67041931,29.76403988,29.86739441,29.32812798,28.59213509,29.59697889,30.06133405,31.40017766
Polinesia Francesa,PYF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3198918,1.423082336,2.45321043,3.66548544,2.932623428,4.202281519,4.354281816,4.088805242,5.016000036,4.896582905,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.61970915,76.47241908,72.71783502,67.99811813,57.06147777,47.71384149,52.88942263,55.94186317,52.34726788
Rumania,ROU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72689125,17.60061709,27.79141511,23.01630082,24.90135304,25.63004231,26.45749361,28.19714432,23.01548056,26.66181721,21.58888431,22.10596347,24.01302936,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15534462,26.02361223,32.38227144,37.05509797,37.53182457,40.03406157,41.42723374,41.38512795,41.77627913,42.02461908,41.8616969,40.35126522
Federación de Rusia,RUS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90226876,18.16206147,13.27136217,62.32246186,38.20459448,27.75837904,29.28901135,26.07298813,24.72984153,31.22120547,43.21996851,44.06044131,36.8934936,35.21259406,35.24998177,34.41789105,35.20306596,33.73047544,30.16406048,31.30956033,27.9381012,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.51679448,28.31304335
Rwanda,RWA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,12.43697228,11.47540833,9.279999406,5.9375,12.00000055,12.09677582,11.27936869,10.51203191,8.739835904,7.67885329,11.50522888,10.21142663,8.281938618,11.59836154,12.16875773,9.171881595,14.57895341,14.26776612,14.780998,21.04606313,14.43652158,9.825505543,11.55255875,11.58176749,12.63143363,10.78250669,12.58431792,7.450052525,6.619559809,6.139288951,5.614609155,7.316604443,5.56840819,5.175245979,6.30258595,5.150791913,6.031370021,7.797339362,5.585063576,5.459259948,5.446546622,7.374618063,6.239874503,7.784798345,10.41085349,10.70691477,10.83945488,13.66628809,11.18643565,10.35630796,10.68939987,12.51077898,11.83662611,13.3051512,13.72014914,13.12497175,15.45225033,20.52838528,21.1419026,21.81916359
Asia meridional,SAS,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,5.708693605,5.476973027,5.421830096,5.587214142,5.066028273,4.714774169,5.284627226,5.087017201,5.108861253,4.732264159,5.023762818,4.808353631,4.981138715,5.945522192,6.211486909,6.680863332,7.587835693,7.476475321,7.348014565,7.844815325,7.575296758,7.392019887,7.07720827,7.117262503,7.276300549,6.419548443,6.466677533,6.983372561,7.383141545,8.233663176,8.430364829,9.812335607,10.29501374,11.14066883,11.19293765,12.16249947,11.70464476,11.98997895,12.33361177,12.55558032,13.62439179,13.39933371,14.66160673,15.26675129,17.54491837,19.07709564,20.4735716,20.0163467,22.53155401,19.40291308,21.00380528,23.04561112,22.8847558,23.67468743,21.64339551,18.81900523,18.08556699,17.61159588,18.55546714,17.53963633
Arabia Saudita,SAU,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,47.73368609,48.19018423,50.80115471,53.98412988,61.58524723,99.70359676,62.93595819,73.33378007,59.7294743,57.42053992,49.31664078,54.85636129,63.45583211,62.81866106,50.73173347,38.46866692,34.52192248,30.07109667,26.7029721,30.861745,31.32373558,33.74571424,40.33479408,38.30838857,39.10679939,34.35283039,34.00095155,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98530553,57.05072712,59.83190789,59.93742956,62.11150937,47.08861707,49.56977759,56.04923973,54.2708405,51.91795761,46.87529151,33.32117124,31.14420939,34.85305486,40.03914062,36.04941705
Sudán,SDN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,14.55889852,13.31611085,14.61621622,16.70563231,15.53578817,14.23183803,14.3161153,15.11524031,15.11468675,15.70029535,16.34076302,15.6375502,16.01896831,14.84834344,12.70946681,12.09360486,11.22361257,9.375,7.919953067,9.955991032,10.58111218,9.619128438,9.935064935,10.59798863,8.458315847,5.74665692,4.740294485,5.522326351,3.795505323,5.341381512,4.021389103,3.335025827,5.246076309,4.230379007,4.690556222,4.969465621,6.160300235,5.343629903,6.70209367,7.779409462,15.98455706,11.39786147,13.97899931,14.82786272,17.75796291,19.1781581,19.07366275,21.88656041,24.09553566,15.96880633,19.74337967,17.5676052,9.21931039,8.840646085,8.149248348,8.182187784,9.828851762,9.580525685,7.912260644,7.672523392
Senegal,SEN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,16.79300672,21.17339025,20.30127996,17.617423,17.46596681,17.53329076,18.56621266,17.08502934,19.7439154,21.44245607,23.47733634,22.36009808,26.45687769,24.59199561,36.89992567,31.43555011,31.32894358,37.36805977,26.09883926,27.48750932,23.89849793,31.71801118,29.18013386,35.18223035,33.98124925,27.83198915,24.55937541,21.24802486,22.29160729,24.46295596,25.41053581,23.09263558,22.34883017,20.26430447,31.75373917,30.8663417,26.98401579,27.31488948,27.69656396,28.05646822,27.92511633,28.72629255,28.54887099,26.62284815,27.13868,27.01740321,25.62624281,20.10021872,20.63514602,19.18345668,19.83132544,21.1858372,22.25665081,22.19574962,21.77829674,22.6771945,21.5608581,21.93008315,23.01475575,22.79262606
Singapur,SGP,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,162.8256234,142.4232067,138.1212193,141.1534354,122.084612,123.2370291,123.2779168,114.2932531,125.6598845,132.1256371,126.026908,119.4634843,106.7390964,118.3366039,149.4716087,137.1215046,149.4807844,162.7589707,165.4383937,184.6773125,202.0062158,198.1826568,185.352489,166.8655736,156.4641125,152.2223147,148.7309471,164.003337,184.7141149,179.2956931,177.1925444,168.5461939,161.7259498,161.6505196,166.193359,181.1209409,175.6431124,169.2968861,166.7875705,176.7450129,188.3508903,182.8941807,184.0861181,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,165.093992,170.7053754,177.6831801,173.5172668
Islas Salomón,SLB,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,36.87116564,36.57458564,39.45544554,54.77678571,48.18565401,54.0562249,53.05647841,58.1741573,57.5,43.70722433,48.77926421,49.27916121,54.53663793,43.78504673,41.04420243,38.45898004,41.49466192,37.17066546,34.73508552,24.42307692,15.58035714,19.23108894,24.92441421,29.18010753,29.5711501,30.63918029,34.65549937,38.54271737,31.92130567,39.68400937,51.62019195,53.33359589,46.54787123,44.55698985,39.81874915,,,,
Sierra Leona,SLE,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,29.0769943,28.86638099,27.77777778,27.0783848,23.68277738,27.62974382,31.02137105,31.26783019,27.7726496,24.63879778,24.09686326,25.10850227,21.54001435,19.7195089,19.82263021,19.90489655,22.8645608,23.01501316,15.75568713,11.07083844,10.62465653,14.82245064,11.9168357,31.9642233,28.7246765,23.91764149,34.6898949,31.24937598,31.59094322,24.28254806,29.51154637,18.58843638,17.4452346,13.19969466,14.0615622,13.8278916,18.13484356,7.839941647,8.549424894,13.9213495,16.47069256,17.57306433,16.86538448,15.60358163,13.51919175,13.49976875,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.05134736,17.46729933,15.98977827
El Salvador,SLV,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,26.38654696,24.66219124,25.6381889,25.34859518,23.18658281,24.8349398,24.63157185,29.0950527,29.96006434,32.41770115,33.04672563,35.54383341,38.16510388,30.2663685,36.97151081,34.16154725,26.67869041,22.777403,24.48851765,21.75413909,22.32376617,24.66816231,18.99230423,15.81068193,13.23778818,18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656447,25.93968417,25.5670332,26.74058717,23.95120449,26.94666933,28.98176327,28.57102778,29.72483706,29.55290641,29.48617302,28.4585374,29.02979279,28.78222947,29.5416732
San Marino,SMR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.452681,173.0681692,168.7786813,166.5974977,
Somalia,SOM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,12.71525647,15.99705086,12.79403108,15.86887069,15.98045227,17.15205914,14.95866493,13.6506467,14.89257344,15.9897338,11.51359457,13.26102765,15.73721304,13.90939198,17.46280177,12.46311578,10.0338401,20.26162188,25.84036768,24.3054171,33.17983944,24.82086502,25.96804115,23.62723772,14.58875358,6.33012834,6.963501892,6.690683106,4.822543208,7.683080986,9.786747186,,,,,,,,,,,,,,,,,,,,,,,24.216422,23.83483278,25.635953,25.41847112,22.05308063,23.71374578,22.66873739
Serbia,SRB,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165689391,11.21688046,13.52492736,18.7252631,10.74219519,8.783037353,20.68742176,20.09419374,23.14600944,25.13660193,27.96497848,29.44194466,27.28982477,28.44314007,26.34777847,32.25561225,33.00182495,35.84480698,39.85150491,42.07752896,45.1772418,48.51709354,50.47152864,50.4345613,51.0497866
África al sur del Sahara (excluido altos ingresos),SSA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.43353723,21.25679679,21.09391727,21.31967055,21.11140851,20.75695219,20.3447139,20.15161888,20.42554537,20.01709989,18.93286984,19.31688997,20.7283479,21.91939776,26.36787804,23.23463854,23.52907027,26.21620163,25.03312312,27.59699861,29.74891633,21.30235178,19.85788033,19.18987894,20.26758157,22.38655748,20.70714353,22.30903964,21.0038697,24.21317285,21.83327727,21.39088437,21.23329909,21.20505308,21.36813501,24.36995367,24.47214865,25.54609341,22.89919106,23.50709026,33.60667603,31.15191774,29.78982776,28.77531198,28.13608324,29.73248446,32.04350705,31.54225542,34.64794245,28.13423301,31.20358725,33.1293297,31.61480527,27.69037746,27.43830404,23.28362851,22.59110335,23.80089367,25.69063332,25.09750291
Sudán del Sur,SSD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02706011,60.31431413,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,,,,
África al sur del Sahara,SSF,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.43353723,21.25679679,21.09391727,21.31967055,21.11140851,20.75695219,20.3447139,20.15161888,20.42554537,20.01709989,18.93286984,19.31688997,20.7283479,21.91939776,26.36787804,23.23463854,23.82718789,26.45923703,25.22880708,27.75468529,29.96943358,21.5501998,20.14989931,19.48783813,20.57815634,22.72481198,21.13289727,22.76027947,21.47488631,24.63994303,22.28562699,21.8133323,21.62332795,21.58399379,21.71496916,24.7033026,24.87014162,25.90373763,23.32863882,23.91379228,33.8986058,31.54015812,30.12742372,29.08047072,28.4100086,30.04528152,32.33270341,31.81737849,34.85444473,28.38033631,31.43966806,33.35205566,31.86750962,27.92620529,27.67810465,23.54936157,22.83346572,24.02177035,25.88119159,25.26935075
Pequeños Estados,SST,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75402594,55.0494555,55.23125817,56.19574505,54.81836728,59.89612133,62.7002085,60.72231317,57.76157274,57.39990814,58.86091542,60.5718929,60.10819885,59.05448101,60.70731039,53.41407235,59.32001452,66.97739048,68.58101529,67.76308218,64.93788866,59.40797724,54.65623995,56.86324103,58.5302088,54.35452643
